name,wikiID,alt,city,midpointX,midpointY,,Y+X
小金面第二湧泉圳,,,宜蘭縣,121.798,24.8438,,"24.8438,121.798"
小南灣坑,,,新北市,121.367,25.0802,,"25.0802,121.367"
小埤,,,宜蘭縣,121.725,24.6411,,"24.6411,121.725"
小埤潭,,,苗栗縣,120.862,24.3893,,"24.3893,120.862"
小清水溪,,,花蓮縣,121.67,24.2156,,"24.2156,121.67"
小雪溪,,,臺中市,121.066,24.2555,,"24.2555,121.066"
小飯壢溪,,,桃園市,121.057,25.0383,,"25.0383,121.057"
小路溪,,,屏東縣,120.806,22.0594,,"22.0594,120.806"
小路溪,Q34945117,,屏東縣,,,,","
小礁溪,,,宜蘭縣,121.691,24.8169,,"24.8169,121.691"
小礁溪,Q34945062,,宜蘭縣,,,,","
小礁溪,,,宜蘭,,,,","
山有麻坑,,,桃園市,121.329,24.8621,,"24.8621,121.329"
山坑排水,,,彰化縣,120.626,24.0003,,"24.0003,120.626"
山車廣溪,,,新北市,121.494,24.7671,,"24.7671,121.494"
山里一號溪,#N/A,,臺東縣,,,,","
山里溪,#N/A,,臺東縣,,,,","
山坪頂乾坑,,,南投縣,120.686,23.684,,"23.684,120.686"
山柑溪,,,苗栗縣,120.684,24.3768,,"24.3768,120.684"
山柑溪,,,臺中市,120.684,24.3768,,"24.3768,120.684"
山茶鍋坑,,,南投縣,120.813,23.9855,,"23.9855,120.813"
山間溪,Q11047429,,臺東縣,,,,","
山間溪,,,,,,,","
山黃麻湖溪,,,嘉義縣,120.605,23.3575,,"23.3575,120.605"
山腳圳,,,南投縣,120.951,23.8823,,"23.8823,120.951"
山腳埤,,,臺南市,120.316,23.0179,,"23.0179,120.316"
山豬堀下坑,,,新北市,121.499,25.2514,,"25.2514,121.499"
山豬堀頂坑,,,新北市,121.494,25.2522,,"25.2522,121.494"
山興圳一支線,,,花蓮縣,121.498,23.7425,,"23.7425,121.498"
山興圳二支線,,,花蓮縣,121.5,23.7476,,"23.7476,121.5"
山興圳三支線,,,花蓮縣,121.497,23.737,,"23.737,121.497"
山興圳五支線,,,花蓮縣,121.503,23.714,,"23.714,121.503"
山興圳四支線,,,花蓮縣,121.498,23.7247,,"23.7247,121.498"
工寮坑,,,苗栗縣,120.887,24.3058,,"24.3058,120.887"
不老溪,,,高雄市,120.692,23.0623,,"23.0623,120.692"
不知春排水溝,,,南投縣,120.669,23.6911,,"23.6911,120.669"
中心崙坑,,,嘉義縣,120.574,23.2334,,"23.2334,120.574"
中心漁港,,,臺南市,120.079,23.2116,,"23.2116,120.079"
中平溪,#N/A,,花蓮縣,,,,","
中正湖,,,高雄市,120.554,22.9074,,"22.9074,120.554"
中田寮二圳,,,新北市,121.481,25.1899,,"25.1899,121.481"
中坑,,,南投縣,120.872,24.0909,,"24.0909,120.872"
中坑,,,雲林縣,120.872,24.0909,,"24.0909,120.872"
中坑,,,臺中市,120.872,24.0909,,"24.0909,120.872"
中坑,,,桃園市,120.872,24.0909,,"24.0909,120.872"
中坑圳幹線,,,嘉義縣,120.504,23.5766,,"23.5766,120.504"
中坑埤,,,嘉義縣,120.49,23.5809,,"23.5809,120.49"
中坑溝,,,臺南市,120.375,22.9457,,"22.9457,120.375"
中坑溪,,,新北市,121.468,24.8291,,"24.8291,121.468"
中坑溪,,,臺中市,121.468,24.8291,,"24.8291,121.468"
中坑溪,,,花蓮縣,,,,","
中林溝,,,嘉義縣,120.489,23.6016,,"23.6016,120.489"
中林溪,,,嘉義縣,120.467,23.5839,,"23.5839,120.467"
中羌仔寮溪,,,南投縣,120.689,23.7361,,"23.7361,120.689"
中芸漁港,,,高雄市,120.399,22.4807,,"22.4807,120.399"
中洲漁港,,,高雄市,120.3,22.5744,,"22.5744,120.3"
中埔子圳,,,新北市,121.451,25.2127,,"25.2127,121.451"
中埔溪,#N/A,,新北市,,,,","
中埤,,,桃園市,121.169,24.9627,,"24.9627,121.169"
中崙溝,,,高雄市,120.417,22.9026,,"22.9026,120.417"
中崙溪,,,新竹縣,120.999,24.8961,,"24.8961,120.999"
中莊大排水溝,,,臺中市,120.756,24.2831,,"24.2831,120.756"
中莊溪,,,屏東縣,120.629,22.3997,,"22.3997,120.629"
中野溪,#N/A,,臺東縣,,,,","
中嵙溪,,,臺中市,120.888,24.2579,,"24.2579,120.888"
中港,,,屏東縣,120.849,22.1197,,"22.1197,120.849"
中港溪,,,苗栗縣,120.937,24.6695,,"24.6695,120.937"
中港溪,,,臺北市,120.937,24.6695,,"24.6695,120.937"
中港溪,Q10875824,,苗栗縣,,,,","
中間溪,#N/A,,新北市,,,,","
中溝,,,花蓮縣,121.303,23.139,,"23.139,121.303"
中路坑,,,南投縣,120.919,23.9497,,"23.9497,120.919"
中興湖,,,臺中市,120.674,24.1209,,"24.1209,120.674"
中濱溪,,,臺東縣,121.421,23.2892,,"23.2892,121.421"
中營圳,,,屏東縣,120.725,22.0614,,"22.0614,120.725"
丹大西溪,,,南投縣,121.135,23.6217,,"23.6217,121.135"
丹大東溪,,,南投縣,121.206,23.6845,,"23.6845,121.206"
丹大溪,,,南投縣,121.098,23.7191,,"23.7191,121.098"
丹大溪,Q10877284,,南投縣,,,,","
五十溪,,,宜蘭縣,121.695,24.7566,,"24.7566,121.695"
五十溪,Q34940247,,宜蘭縣,,,,","
五十溪,,,,,,,","
五分二圳,,,新竹縣,121.108,24.8156,,"24.8156,121.108"
五分坪二圳,,,新竹縣,121.099,24.8179,,"24.8179,121.099"
五分港溪,,,臺北市,121.503,25.1069,,"25.1069,121.503"
五爪庵坑,,,屏東縣,120.724,22.0098,,"22.0098,120.724"
五凸分溝,,,花蓮縣,121.347,23.2276,,"23.2276,121.347"
五甲漁港,,,臺中市,120.588,24.3906,,"24.3906,120.588"
五里坑,,,彰化縣,120.599,23.9959,,"23.9959,120.599"
五里坑溝,,,高雄市,120.385,22.8941,,"22.8941,120.385"
五里埔圳,,,高雄市,120.634,23.1461,,"23.1461,120.634"
五股坑溪,,,新北市,121.441,25.0932,,"25.0932,121.441"
五股坑溪,,,新北市五股區,,,,","
五重溪,,,新北市,121.51,24.8196,,"24.8196,121.51"
五崁溪,,,臺南市,120.375,22.9978,,"22.9978,120.375"
五座屋下三嵌店圳,,,新竹縣,121.082,24.7662,,"24.7662,121.082"
五座屋圳,,,新竹縣,121.073,24.7932,,"24.7932,121.073"
五票坑,,,南投縣,120.945,24.0617,,"24.0617,120.945"
五棚坑,,,南投縣,120.92,24.0796,,"24.0796,120.92"
五湖上圳,,,苗栗縣,120.777,24.5141,,"24.5141,120.777"
五湖中圳,,,苗栗縣,120.77,24.5284,,"24.5284,120.77"
五溝水圳,,,屏東縣,120.602,22.6007,,"22.6007,120.602"
五溝水圳二線,,,屏東縣,120.605,22.6057,,"22.6057,120.605"
五溝水圳五線,,,屏東縣,120.596,22.603,,"22.603,120.596"
五溝水圳四線,,,屏東縣,120.599,22.5954,,"22.5954,120.599"
五福溪,,,臺中市,120.656,24.0628,,"24.0628,120.656"
五寮河,,,桃園市,121.34,24.8482,,"24.8482,121.34"
五寮河,,,新北市,121.34,24.8482,,"24.8482,121.34"
五權溪,,,高雄市,120.714,23.268,,"23.268,120.714"
井子腳溝湖溝,,,高雄市,120.416,22.648,,"22.648,120.416"
井仔坑,,,彰化縣,120.613,23.963,,"23.963,120.613"
井仔埤,,,苗栗縣,120.67,24.4668,,"24.4668,120.67"
仁愛河,,,高雄市,120.278,22.6452,,"22.6452,120.278"
仁義潭水庫,,,嘉義縣,120.512,23.4653,,"23.4653,120.512"
內田子溪,#N/A,,南投縣,,,,","
內田排水排水路,#N/A,鹿草溪,嘉義縣,,,,","
內立坑,,,新竹縣,121.091,24.8168,,"24.8168,121.091"
內底林圳,,,南投縣,120.992,23.9256,,"23.9256,120.992"
內林溪,#N/A,,雲林縣,,,,","
內社溪,,,屏東縣,120.656,22.5302,,"22.5302,120.656"
內社溪,,,屏東縣來義鄉,,,,","
內城圳,,,宜蘭縣,121.674,24.7261,,"24.7261,121.674"
內城排水,,,宜蘭縣,121.682,24.7248,,"24.7248,121.682"
內洞溪,,,新北市,121.551,24.8067,,"24.8067,121.551"
內茅埔溪,,,南投縣,120.815,23.6566,,"23.6566,120.815"
內茅埔溪,#N/A,,南投縣,,,,","
內埔子水庫(虎頭坎埤),,,嘉義縣,120.494,23.5338,,"23.5338,120.494"
內埔子圳幹線,,,嘉義縣,120.483,23.5233,,"23.5233,120.483"
內埔坑,,,臺南市,120.428,23.1612,,"23.1612,120.428"
內島溪,,,苗栗縣,120.716,24.5487,,"24.5487,120.716"
內埤漁港,,,宜蘭縣,121.87,24.5787,,"24.5787,121.87"
內惟埤,,,高雄市,120.285,22.6605,,"22.6605,120.285"
內惟埤九分圳,,,高雄市,120.285,22.6554,,"22.6554,120.285"
內惟埤排水溝,,,高雄市,120.289,22.6558,,"22.6558,120.289"
內湖大埤,,,臺北市,121.583,25.0815,,"25.0815,121.583"
內湖溪,,,屏東縣,120.623,22.8002,,"22.8002,120.623"
內湖溪,,,苗栗縣,120.623,22.8002,,"22.8002,120.623"
內暗坑,,,南投縣,120.743,23.7972,,"23.7972,120.743"
內溝溪,,,新北市,121.622,25.075,,"25.075,121.622"
內溝溪,,,臺北市,121.614,25.0974,,"25.0974,121.614"
內溝溪,Q9405733,,臺北市,,,,","
內寮溪,,,屏東縣,121.87,24.976,,"24.976,121.87"
內寮溪,,,高雄市,121.87,24.976,,"24.976,121.87"
內寮溪,,,新北市,121.87,24.976,,"24.976,121.87"
內潭埤,,,臺南市,120.344,22.9358,,"22.9358,120.344"
內險坑,,,臺中市,120.793,24.1351,,"24.1351,120.793"
內雙溪,,,臺北市,121.58,25.1518,,"25.1518,121.58"
內雙溪,Q9406262,,臺北市,,,,","
內灣圳,,,苗栗縣,120.956,24.6742,,"24.6742,120.956"
內灣坑,,,臺南市,120.554,23.0697,,"23.0697,120.554"
公司田溪,,,新北市,121.488,25.1943,,"25.1943,121.488"
公田埤,,,桃園市,121.129,25.0325,,"25.0325,121.129"
公林溪,,,南投縣,120.956,23.8464,,"23.8464,120.956"
公埤,,,桃園市,121.12,25.0005,,"25.0005,121.12"
公館支線,,,苗栗縣,120.905,24.7179,,"24.7179,120.905"
六斗坑,,六斗坑溪,雲林縣,120.559,23.6367,,"23.6367,120.559"
六斗坑,,,雲林縣,120.558,23.6372,,"23.6372,120.558"
六古溪,,,桃園市,121.161,24.9563,,"24.9563,121.161"
六甲坑,,,臺南市,120.376,23.2178,,"23.2178,120.376"
六甲溪,,,臺南市,120.332,22.9583,,"22.9583,120.332"
六秀坑,,,高雄市,120.593,22.9562,,"22.9562,120.593"
六股埤,,,桃園市,121.086,24.9991,,"24.9991,121.086"
六股溪,,,新竹縣,121.045,24.9278,,"24.9278,121.045"
六股溪,,,桃園市,121.045,24.9278,,"24.9278,121.045"
六股溪,Q35331480,六股溪排水,桃園市,,,,","
六界溪,,,高雄市,120.597,22.8766,,"22.8766,120.597"
六重溪,,,臺南市,120.424,23.3179,,"23.3179,120.424"
六重溪,Q35331395,,臺南市,,,,","
六重溪,,,台南,,,,","
六塊厝漁港,,,新北市,121.449,25.2423,,"25.2423,121.449"
六雙溪,,,臺南市,120.365,23.1588,,"23.1588,120.365"
匹亞桑溪,,,臺中市,121.065,24.3035,,"24.3035,121.065"
匹亞桑溪,#N/A,,臺中市,,,,","
双叉坑溪,,,,,,,","
天河水庫,,,臺東縣,121.58,22.027,,"22.027,121.58"
天狗溪,,田古爾溪,宜蘭縣,121.53,24.5076,,"24.5076,121.53"
天狗溪,#N/A,田古爾溪,宜蘭縣,,,,","
天長溪,,,花蓮縣,121.349,24.0654,,"24.0654,121.349"
天長溪,,,花蓮,,,,","
天然釣魚池,,,南投縣,120.956,23.8992,,"23.8992,120.956"
太平一圳,,,臺中市,120.737,24.1561,,"24.1561,120.737"
太平二圳,,,臺中市,120.741,24.1537,,"24.1537,120.741"
太平坑,,,臺東縣,121.075,22.7815,,"22.7815,121.075"
太平溪,,,臺東縣,121.095,22.8302,,"22.8302,121.095"
太平溪,Q10941454,大巴六九溪,臺東縣,,,,","
太石盤溪,,,屏東縣,120.713,22.1648,,"22.1648,120.713"
太多蘭溪,#N/A,,花蓮縣,,,,","
太麻里溪,,,臺東縣,120.764,22.5872,,"22.5872,120.764"
太麻里溪,Q10941891,,臺東縣,,,,","
太陽埤,,,宜蘭縣,121.681,24.7158,,"24.7158,121.681"
夫布爾溪,,,宜蘭縣,121.328,24.4441,,"24.4441,121.328"
夫布爾溪,,,宜蘭,,,,","
少年溪,,布唐布那斯溪,,120.759,23.2187,,"23.2187,120.759"
少年溪,,布唐布那斯溪,高雄市,120.759,23.2187,,"23.2187,120.759"
巴巴那班溪,,,屏東縣,120.894,22.787,,"22.787,120.894"
巴拉吾溪,,,臺中市,120.927,24.1177,,"24.1177,120.927"
巴拉歐溪,,,臺東縣,120.919,22.5226,,"22.5226,120.919"
巴油溪,,,屏東縣,120.837,22.8319,,"22.8319,120.837"
巴朗溪,,,花蓮縣,121.516,23.6849,,"23.6849,121.516"
扎孔溪,,,新北市,121.503,24.7558,,"24.7558,121.503"
扎孔溪,#N/A,"札孔溪,軋孔溪",新北市,,,,","
文壯溪,,,宜蘭縣,121.841,24.889,,"24.889,121.841"
文秀坑,,,,,,,","
文秀坑溪,,,新北市,121.889,25.0691,,"25.0691,121.889"
文里溪,,,臺東縣,120.977,22.6326,,"22.6326,120.977"
文里溪,Q11080190,,臺東縣,,,,","
文賢溪,,,高雄市,120.25,22.8955,,"22.8955,120.25"
文蘭溪,#N/A,,花蓮縣,,,,","
斗六東溪,,,雲林縣,120.631,23.7332,,"23.7332,120.631"
斗里斗里溪,,,臺東縣,120.85,22.6096,,"22.6096,120.85"
斗門埤,,,桃園市,121.205,24.9905,,"24.9905,121.205"
斗涵坑,,,苗栗縣,120.834,24.4874,,"24.4874,120.834"
斗羅溪,,,屏東縣,120.628,22.4618,,"22.4618,120.628"
日月潭,,,南投縣,120.919,23.8558,,"23.8558,120.919"
日本坑,,,苗栗縣,120.947,24.5084,,"24.5084,120.947"
日石埤,,,桃園市,121.317,24.8452,,"24.8452,121.317"
月眉二圳,,,新北市,121.642,25.2159,,"25.2159,121.642"
月眉圳,,,桃園市,121.282,24.8742,,"24.8742,121.282"
月桂溪,,,宜蘭縣,121.41,24.4037,,"24.4037,121.41"
月桃溪,,,桃園市,121.184,24.993,,"24.993,121.184"
木瓜溪,,,臺東縣,121.536,23.9375,,"23.9375,121.536"
木瓜溪,,,花蓮縣,121.536,23.9375,,"23.9375,121.536"
木瓜溪,Q6932233,,花蓮縣,,,,","
木坑溪,,,臺東縣,121.179,22.9652,,"22.9652,121.179"
木坑溪,#N/A,,臺東縣,,,,","
木屐溪,,,嘉義縣,120.577,23.5365,,"23.5365,120.577"
木勝溪,,,高雄市,120.68,22.8852,,"22.8852,120.68"
比林溪,,,苗栗縣,121.065,24.5382,,"24.5382,121.065"
水井湖坑,,,南投縣,120.969,23.9029,,"23.9029,120.969"
水母丁溪,,,臺東縣,121.416,23.3787,,"23.3787,121.416"
水母北溪,,,臺東縣,121.478,23.4088,,"23.4088,121.478"
水母北溪,,,花蓮縣,121.478,23.4088,,"23.4088,121.478"
水母溪,Q11130033,,臺東縣,,,,","
水坑,,,新竹縣,121.149,24.8083,,"24.8083,121.149"
水坑,,,彰化縣,121.149,24.8083,,"24.8083,121.149"
水坑,,,臺中市,121.149,24.8083,,"24.8083,121.149"
水坑溪,,,臺南市,120.395,22.9546,,"22.9546,120.395"
水尾圳,,,苗栗縣,120.901,24.4445,,"24.4445,120.901"
水尾坪圳,,,苗栗縣,120.878,24.4462,,"24.4462,120.878"
水尾溝,,,新竹縣,120.993,24.7325,,"24.7325,120.993"
水汴頭上圳,,,新北市,121.471,25.2045,,"25.2045,121.471"
水里溪,,,南投縣,120.855,23.8415,,"23.8415,120.855"
水里溪,Q3959849,,南投縣,,,,","
水底寮圳,,,屏東縣,120.629,22.4297,,"22.4297,120.629"
水底寮圳幹線,,,屏東縣,120.628,22.4203,,"22.4203,120.628"
水底寮坑,,,嘉義縣,120.543,23.2759,,"23.2759,120.543"
水底寮溪,,,嘉義縣,120.576,23.5279,,"23.5279,120.576"
水社水尾溪,,,南投縣,120.893,23.8773,,"23.8773,120.893"
水長流溪,,,南投縣,120.883,24.1059,,"24.1059,120.883"
水長流溪,,,臺中市,120.883,24.1059,,"24.1059,120.883"
水長流溪,#N/A,,南投縣,,,,","
水流東坑,,,臺南市,120.407,23.2226,,"23.2226,120.407"
水流東坑第二支線,,,臺南市,120.414,23.2206,,"23.2206,120.414"
水流東溪,,,南投縣,120.913,24.0098,,"24.0098,120.913"
水流東溪,,,臺南市,120.913,24.0098,,"24.0098,120.913"
水流東溪支流,,,南投縣,120.908,24.0216,,"24.0216,120.908"
水流娘圳,,,苗栗縣,120.817,24.5341,,"24.5341,120.817"
水笨流溪,,,嘉義縣,120.642,23.3894,,"23.3894,120.642"
水連溪,Q11130686,水璉溪,花蓮縣,,,,","
水湳洞船澳,,,新北市,121.868,25.1226,,"25.1226,121.868"
水碓子圳,,,新北市,121.45,25.1779,,"25.1779,121.45"
水碓窠溪,,,新北市,121.39,25.0645,,"25.0645,121.39"
水碓窠溪,,,桃園市,121.39,25.0645,,"25.0645,121.39"
水粯頭圳,,,新北市,121.48,25.1862,,"25.1862,121.48"
水道坑,,,南投縣,120.846,23.8328,,"23.8328,120.846"
水雉埤,,,嘉義縣,120.477,23.6007,,"23.6007,120.477"
水璉溪,,,花蓮縣,121.568,23.7821,,"23.7821,121.568"
水磨坑溪,,,臺北市,121.49,25.1305,,"25.1305,121.49"
水頭屋圳,,,苗栗縣,120.741,24.5411,,"24.5411,120.741"
水頭寮圳,,,苗栗縣,120.868,24.406,,"24.406,120.868"
火培溪,,,南投縣,120.893,23.906,,"23.906,120.893"
火燒寮坑,,,嘉義縣,120.568,23.2403,,"23.2403,120.568"
火燒寮溪,,,新北市,121.764,24.9891,,"24.9891,121.764"
牛山溪,,,嘉義縣,120.612,23.3912,,"23.3912,120.612"
牛角坑,,牛角坑溪,高雄市,120.589,22.9201,,"22.9201,120.589"
牛角坑溝,,,臺中市,120.746,24.0977,,"24.0977,120.746"
牛角坑溪,,,南投縣,120.725,23.9438,,"23.9438,120.725"
牛角南埤,,,桃園市,121.292,24.8411,,"24.8411,121.292"
牛角灣溪,,涼山溪,,120.643,22.6688,,"22.6688,120.643"
牛角灣溪,Q24840814,,屏東縣,,,,","
牛角灣溪(涼山溪),,,屏東縣,120.643,22.6688,,"22.6688,120.643"
牛坪坑,,,臺中市,120.905,24.1433,,"24.1433,120.905"
牛挑灣溪,,,雲林縣,120.233,23.6154,,"23.6154,120.233"
牛相觸一號坑,,,南投縣,120.916,23.9761,,"23.9761,120.916"
牛相觸二號坑,,,南投縣,120.918,23.972,,"23.972,120.918"
牛相觸圳,,,南投縣,120.937,23.9666,,"23.9666,120.937"
牛埔子溪,,,雲林縣,120.578,23.7217,,"23.7217,120.578"
牛埔溪,,,高雄市,120.413,22.9143,,"22.9143,120.413"
牛埔溪,,,屏東縣,120.415,22.9205,,"22.9205,120.415"
牛埔溪,,,臺南市,120.415,22.9205,,"22.9205,120.415"
牛埔溪,#N/A,牛埔子溪,雲林縣,,,,","
牛埔溪,#N/A,,屏東縣,,,,","
牛稠坑排水溝,,,雲林縣,120.644,23.7557,,"23.7557,120.644"
牛稠坑溪,,,臺南市,120.43,23.3945,,"23.3945,120.43"
牛稠坑溪,,,南投縣,120.841,23.632,,"23.632,120.841"
牛稠埔坑,,,嘉義縣,120.423,23.4045,,"23.4045,120.423"
牛稠埔坑,,,臺南市,120.423,23.4045,,"23.4045,120.423"
牛稠埔坑溪,#N/A,,臺南市,,,,","
牛稠埔溪,,,高雄市,120.372,22.8446,,"22.8446,120.372"
牛稠埔溪,#N/A,,高雄市,,,,","
牛稠埤,,,彰化縣,120.629,24.0034,,"24.0034,120.629"
牛稠港,,,基隆市,121.742,25.1407,,"25.1407,121.742"
牛稠溪,,,屏東縣,120.455,22.6276,,"22.6276,120.455"
牛稠溪,,,嘉義縣,120.514,23.4867,,"23.4867,120.514"
牛稠溪,,,臺南市,120.514,23.4867,,"23.4867,120.514"
牛稠溪,,,嘉義市,120.514,23.4867,,"23.4867,120.514"
牛稠溪,#N/A,,嘉義縣,,,,","
牛運堀排水,,,南投縣,120.643,23.9,,"23.9,120.643"
牛寮溝,,,高雄市,120.5,23.0105,,"23.0105,120.5"
牛寮溪,,,宜蘭縣,120.427,22.8531,,"22.8531,120.427"
牛寮溪,,,高雄市,120.427,22.8531,,"22.8531,120.427"
牛轀轆圳,,,南投縣,120.859,23.7708,,"23.7708,120.859"
牛欄坑,,,臺南市,120.558,23.0897,,"23.0897,120.558"
牛欄坑溪,,,臺中市,120.908,24.2609,,"24.2609,120.908"
牛欄河,,,新竹縣,121.203,24.8248,,"24.8248,121.203"
牛欄河,,,桃園市,121.203,24.8248,,"24.8248,121.203"
王功漁港,,,彰化縣,120.324,23.9692,,"23.9692,120.324"
王爺坑,,,新竹縣,121.118,24.7551,,"24.7551,121.118"
王榜圳,,,南投縣,120.946,23.9017,,"23.9017,120.946"
他里霧埤,,,雲林縣,120.494,23.6716,,"23.6716,120.494"
仙人圳幹線,,,高雄市,120.642,22.9283,,"22.9283,120.642"
仙人圳幹線下崁支線,,,高雄市,120.616,22.8803,,"22.8803,120.616"
仙人圳幹線新寮支線,,,高雄市,120.621,22.8837,,"22.8837,120.621"
仙水坑,,,臺中市,120.767,24.3045,,"24.3045,120.767"
仙洞指坑,,,南投縣,120.801,24.0252,,"24.0252,120.801"
仙洞指坑溪,,,,,,,","
仙草埔溪,#N/A,,臺南市,,,,","
冬山河,,,宜蘭縣,121.808,24.6644,,"24.6644,121.808"
冬山河,Q699065,,宜蘭縣,,,,","
冬山河,,,,,,,","
冬山河舊道,,,,,,,","
凸鼻溪,,,臺東縣,121.445,23.3641,,"23.3641,121.445"
出水坑,,,彰化縣,120.603,23.9737,,"23.9737,120.603"
出水坑,,,新北市,120.603,23.9737,,"23.9737,120.603"
出水溪,,,宜蘭縣,121.663,24.6105,,"24.6105,121.663"
出水溪,,,南投縣,121.663,24.6105,,"24.6105,121.663"
出水溪,,,嘉義縣,121.663,24.6105,,"24.6105,121.663"
出水溪,Q32652055,,宜蘭縣,,,,","
出水溪,,,,,,,","
加九寮溪,,,新北市,121.539,24.8846,,"24.8846,121.539"
加冬坑,,,苗栗縣,120.81,24.4381,,"24.4381,120.81"
加正坑圳,,,南投縣,120.685,23.7512,,"23.7512,120.685"
加走埤,,,嘉義縣,120.35,23.467,,"23.467,120.35"
加走寮溪,,,南投縣,120.785,23.6353,,"23.6353,120.785"
加走寮溪,Q9476041,,南投縣,,,,","
加走寮溪,,,,,,,","
加里坑溪,,,南投縣鹿谷鄉,,,,","
加里洞溪,#N/A,卡里屯溪,花蓮縣,,,,","
加典溪,#N/A,,臺東縣,,,,","
加拉板溪,,,臺東縣,120.859,22.3534,,"22.3534,120.859"
加津林溪,,,臺東縣,120.89,22.4127,,"22.4127,120.89"
加拿水溪,,,臺東縣,121.108,22.9383,,"22.9383,121.108"
加拿典溪,,,臺東縣,121.129,22.9955,,"22.9955,121.129"
加拿溪,,,台東,,,,","
加納富溪,,,宜蘭縣,121.448,24.4964,,"24.4964,121.448"
加納富溪,#N/A,,宜蘭縣,,,,","
加納富溪,,,宜蘭縣大同鄉,,,,","
加都魯溪,,,屏東縣,120.805,22.0241,,"22.0241,120.805"
加都魯溪,#N/A,,屏東縣,,,,","
加都魯溪,,,屏東縣滿州鄉,,,,","
加鹿溪,,,臺東縣,121.146,23.0015,,"23.0015,121.146"
加鹿溪,#N/A,,臺東縣,,,,","
加塱溪,,,花蓮縣,121.531,23.6626,,"23.6626,121.531"
加路蘭溪,Q10900908,加蘭溪,花蓮縣,,,,","
加龍溪,,,屏東縣,120.678,22.2973,,"22.2973,120.678"
加龍溪,,,,,,,","
加蘭溪,,,宜蘭縣,121.476,24.5353,,"24.5353,121.476"
加蘭溪,#N/A,,宜蘭縣,,,,","
加蘭溪,,,宜蘭,,,,","
包安溪,,,臺中市,120.913,24.1287,,"24.1287,120.913"
包安溪,,北山坑,南投縣國姓鄉,,,,","
北山坑圳,,,南投縣,120.884,23.9707,,"23.9707,120.884"
北山坑溪,,木履欄溪,南投縣,120.877,23.9683,,"23.9683,120.877"
北山坑溪,,,,,,,","
北太麻里溪,,,臺東縣,121,22.6449,,"22.6449,121"
北太麻里溪,,,,,,,","
北斗溪,,,彰化縣,120.537,23.8759,,"23.8759,120.537"
北片坑,,,,,,,","
北打鐵坑,,,新竹縣,121.145,24.8478,,"24.8478,121.145"
北圳,,,南投縣,120.908,24.0608,,"24.0608,120.908"
北圳南線分圳,,,南投縣,120.875,24.0542,,"24.0542,120.875"
北坑,,水璉北溪,花蓮縣,121.549,23.8168,,"23.8168,121.549"
北坑,,水璉北溪,,121.549,23.8168,,"23.8168,121.549"
北坑,,,南投縣,120.765,24.0401,,"24.0401,120.765"
北坑,,,臺中市,120.765,24.0401,,"24.0401,120.765"
北坑,,,新北市,120.765,24.0401,,"24.0401,120.765"
北坑,,,新竹市,120.765,24.0401,,"24.0401,120.765"
